date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2014-10-10,18406.94,1.7,5.7,139797.0,86.9,21.0,2827.3,11547.1,2.31,-1.98,100.21,121.7,57.1,59.0
2014-10-13,18406.94,1.7,5.7,139797.0,86.9,21.0,2759.7,11547.5,2.22,-1.83,100.21,80.68,57.1,59.0
2014-10-14,18406.94,1.7,5.7,139797.0,86.9,21.0,2759.7,11547.5,2.21,-1.6,100.21,70.29,57.1,59.0
2014-10-15,18406.94,1.7,5.7,139797.0,86.9,21.0,2759.7,11547.5,2.15,-1.02,100.21,89.53,57.1,59.0
2014-10-16,18406.94,1.7,5.7,139797.0,86.9,21.0,2759.7,11547.5,2.17,-0.89,100.21,68.58,57.1,59.0
2014-10-17,18406.94,1.7,5.7,139797.0,86.9,21.0,2759.7,11547.5,2.22,-1.29,100.21,86.51,57.1,59.0
2014-10-20,18406.94,1.7,5.7,139797.0,86.9,21.0,2842.7,11560.2,2.2,-1.58,100.21,75.86,57.1,59.0
2014-10-21,18406.94,1.7,5.7,139797.0,86.9,21.0,2842.7,11560.2,2.23,-1.84,100.21,60.74,57.1,59.0
2014-10-22,18406.94,1.7,5.7,139797.0,86.9,21.0,2842.7,11560.2,2.25,-1.91,100.21,78.5,57.1,59.0
2014-10-23,18406.94,1.7,5.7,139797.0,86.9,21.0,2842.7,11560.2,2.29,-2.01,100.21,74.29,57.1,59.0
2014-10-24,18406.94,1.7,5.7,139797.0,86.9,21.0,2842.7,11560.2,2.29,-2.05,100.21,91.68,57.1,59.0
2014-10-27,18406.94,1.7,5.7,139797.0,86.9,21.0,2953.2,11516.3,2.27,-2.06,100.21,96.68,57.1,59.0
2014-10-28,18406.94,1.7,5.7,139797.0,86.9,21.0,2953.2,11516.3,2.3,-2.34,100.21,139.38,57.1,59.0
2014-10-29,18406.94,1.7,5.7,139797.0,86.9,21.0,2953.2,11516.3,2.34,-2.42,100.21,92.37,57.1,59.0
2014-10-30,18406.94,1.7,5.7,139797.0,86.9,21.0,2953.2,11516.3,2.32,-2.46,100.21,103.4,57.1,59.0
2014-10-31,18406.94,1.7,5.7,139797.0,86.9,21.0,2953.2,11516.3,2.35,-2.47,100.21,89.83,57.1,59.0
2014-11-03,18500.03,1.3,5.8,140090.0,88.8,27.1,3017.7,11565.7,2.36,-2.34,88.56,80.91,59.3,58.7
2014-11-04,18500.03,1.3,5.8,140090.0,88.8,27.1,3017.7,11565.7,2.35,-2.18,88.56,79.88,59.3,58.7
2014-11-05,18500.03,1.3,5.8,140090.0,88.8,27.1,3017.7,11565.7,2.36,-2.31,88.56,103.52,59.3,58.7
2014-11-06,18500.03,1.3,5.8,140090.0,88.8,27.1,3017.7,11565.7,2.39,-2.32,88.56,41.02,59.3,58.7
2014-11-07,18500.03,1.3,5.8,140090.0,88.8,27.1,3017.7,11565.7,2.32,-2.38,88.56,90.21,59.3,58.7
2014-11-10,18500.03,1.3,5.8,140090.0,88.8,27.1,2769.9,11612.1,2.38,-2.61,88.56,57.86,59.3,58.7
2014-11-11,18500.03,1.3,5.8,140090.0,88.8,27.1,2769.9,11612.1,2.32,-2.63,88.56,77.04,59.3,58.7
2014-11-12,18500.03,1.3,5.8,140090.0,88.8,27.1,2769.9,11612.1,2.37,-2.44,88.56,57.42,59.3,58.7
2014-11-13,18500.03,1.3,5.8,140090.0,88.8,27.1,2769.9,11612.1,2.35,-2.46,88.56,61.54,59.3,58.7
2014-11-14,18500.03,1.3,5.8,140090.0,88.8,27.1,2769.9,11612.1,2.32,-2.41,88.56,77.45,59.3,58.7
2014-11-17,18500.03,1.3,5.8,140090.0,88.8,27.1,2776.7,11633.7,2.34,-2.3,88.56,136.55,59.3,58.7
2014-11-18,18500.03,1.3,5.8,140090.0,88.8,27.1,2776.7,11633.7,2.32,-2.42,88.56,87.4,59.3,58.7
2014-11-19,18500.03,1.3,5.8,140090.0,88.8,27.1,2776.7,11633.7,2.36,-2.47,88.56,92.24,59.3,58.7
2014-11-20,18500.03,1.3,5.8,140090.0,88.8,27.1,2776.7,11633.7,2.34,-2.43,88.56,89.16,59.3,58.7
2014-11-21,18500.03,1.3,5.8,140090.0,88.8,27.1,2776.7,11633.7,2.31,-2.57,88.56,110.54,59.3,58.7
2014-11-24,18500.03,1.3,5.8,140090.0,88.8,27.1,2871.1,11571.1,2.3,-2.64,88.56,142.11,59.3,58.7
2014-11-25,18500.03,1.3,5.8,140090.0,88.8,27.1,2871.1,11571.1,2.27,-2.7,88.56,163.64,59.3,58.7
2014-11-26,18500.03,1.3,5.8,140090.0,88.8,27.1,2871.1,11571.1,2.24,-2.77,88.56,119.09,59.3,58.7
2014-11-27,18500.03,1.3,5.8,140090.0,88.8,27.1,2871.1,11571.1,2.18,-2.51,88.56,80.79,59.3,58.7
2014-11-28,18500.03,1.3,5.8,140090.0,88.8,27.1,2871.1,11571.1,2.18,-2.51,88.56,90.87,59.3,58.7
2014-12-01,18500.03,0.8,5.6,140364.0,93.6,29.4,2978.0,11659.8,2.22,-2.28,85.19,57.56,56.2,55.1
2014-12-02,18500.03,0.8,5.6,140364.0,93.6,29.4,2978.0,11659.8,2.28,-2.31,85.19,108.91,56.2,55.1
2014-12-03,18500.03,0.8,5.6,140364.0,93.6,29.4,2978.0,11659.8,2.29,-2.24,85.19,88.44,56.2,55.1
2014-12-04,18500.03,0.8,5.6,140364.0,93.6,29.4,2978.0,11659.8,2.25,-2.31,85.19,89.81,56.2,55.1
2014-12-05,18500.03,0.8,5.6,140364.0,93.6,29.4,2978.0,11659.8,2.31,-2.42,85.19,62.5,56.2,55.1
2014-12-08,18500.03,0.8,5.6,140364.0,93.6,29.4,2837.4,11715.7,2.26,-2.15,85.19,109.47,56.2,55.1
2014-12-09,18500.03,0.8,5.6,140364.0,93.6,29.4,2837.4,11715.7,2.22,-1.86,85.19,72.48,56.2,55.1
2014-12-10,18500.03,0.8,5.6,140364.0,93.6,29.4,2837.4,11715.7,2.18,-1.47,85.19,107.79,56.2,55.1
2014-12-11,18500.03,0.8,5.6,140364.0,93.6,29.4,2837.4,11715.7,2.19,-1.41,85.19,81.71,56.2,55.1
2014-12-12,18500.03,0.8,5.6,140364.0,93.6,29.4,2837.4,11715.7,2.1,-1.19,85.19,77.55,56.2,55.1
2014-12-15,18500.03,0.8,5.6,140364.0,93.6,29.4,2884.2,11755.5,2.12,-0.93,85.19,66.97,56.2,55.1
2014-12-16,18500.03,0.8,5.6,140364.0,93.6,29.4,2884.2,11755.5,2.07,-0.68,85.19,136.07,56.2,55.1
2014-12-17,18500.03,0.8,5.6,140364.0,93.6,29.4,2884.2,11755.5,2.14,-0.99,85.19,144.74,56.2,55.1
2014-12-18,18500.03,0.8,5.6,140364.0,93.6,29.4,2884.2,11755.5,2.22,-1.42,85.19,122.82,56.2,55.1
2014-12-19,18500.03,0.8,5.6,140364.0,93.6,29.4,2884.2,11755.5,2.17,-1.45,85.19,110.97,56.2,55.1
2014-12-22,18500.03,0.8,5.6,140364.0,93.6,29.4,3030.6,11774.6,2.17,-1.54,85.19,74.2,56.2,55.1
2014-12-23,18500.03,0.8,5.6,140364.0,93.6,29.4,3030.6,11774.6,2.26,-1.65,85.19,56.85,56.2,55.1
2014-12-24,18500.03,0.8,5.6,140364.0,93.6,29.4,3030.6,11774.6,2.27,-1.67,85.19,123.64,56.2,55.1
2014-12-25,18500.03,0.8,5.6,140364.0,93.6,29.4,3030.6,11774.6,2.25,-1.79,85.19,44.02,56.2,55.1
2014-12-26,18500.03,0.8,5.6,140364.0,93.6,29.4,3030.6,11774.6,2.25,-1.79,85.19,114.02,56.2,55.1
2014-12-29,18500.03,0.8,5.6,140364.0,93.6,29.4,3172.3,11789.7,2.22,-1.59,85.19,92.94,56.2,55.1
2014-12-30,18500.03,0.8,5.6,140364.0,93.6,29.4,3172.3,11789.7,2.2,-1.44,85.19,69.62,56.2,55.1
2014-12-31,18500.03,0.8,5.6,140364.0,93.6,29.4,3172.3,11789.7,2.17,-1.4,85.19,93.75,56.2,55.1
2015-01-01,18500.03,0.8,5.6,140364.0,93.6,29.4,3172.3,11789.7,2.12,-1.37,85.19,74.58,56.2,55.1
2015-01-02,18500.03,0.8,5.6,140364.0,93.6,29.4,3172.3,11789.7,2.12,-1.37,85.19,106.86,56.2,55.1
2015-01-05,18500.03,-0.1,5.7,140568.0,98.1,31.4,3030.2,11820.4,2.04,-0.93,117.16,100.72,56.7,53.5
2015-01-06,18500.03,-0.1,5.7,140568.0,98.1,31.4,3030.2,11820.4,1.97,-0.69,117.16,66.82,56.7,53.5
2015-01-07,18500.03,-0.1,5.7,140568.0,98.1,31.4,3030.2,11820.4,1.96,-0.82,117.16,78.76,56.7,53.5
2015-01-08,18500.03,-0.1,5.7,140568.0,98.1,31.4,3030.2,11820.4,2.03,-1.17,117.16,168.64,56.7,53.5
2015-01-09,18500.03,-0.1,5.7,140568.0,98.1,31.4,3030.2,11820.4,1.98,-1.14,117.16,64.71,56.7,53.5
2015-01-12,18500.03,-0.1,5.7,140568.0,98.1,31.4,2839.0,11797.6,1.92,-0.96,117.16,148.08,56.7,53.5
2015-01-13,18500.03,-0.1,5.7,140568.0,98.1,31.4,2839.0,11797.6,1.91,-0.92,117.16,151.56,56.7,53.5
2015-01-14,18500.03,-0.1,5.7,140568.0,98.1,31.4,2839.0,11797.6,1.86,-0.65,117.16,88.39,56.7,53.5
2015-01-15,18500.03,-0.1,5.7,140568.0,98.1,31.4,2839.0,11797.6,1.77,-0.34,117.16,132.79,56.7,53.5
2015-01-16,18500.03,-0.1,5.7,140568.0,98.1,31.4,2839.0,11797.6,1.83,-0.29,117.16,156.11,56.7,53.5
2015-01-19,18500.03,-0.1,5.7,140568.0,98.1,31.4,2871.6,11752.4,1.81,-0.96,117.16,120.26,56.7,53.5
2015-01-20,18500.03,-0.1,5.7,140568.0,98.1,31.4,2871.6,11752.4,1.82,-0.51,117.16,175.29,56.7,53.5
2015-01-21,18500.03,-0.1,5.7,140568.0,98.1,31.4,2871.6,11752.4,1.87,-0.75,117.16,148.51,56.7,53.5
2015-01-22,18500.03,-0.1,5.7,140568.0,98.1,31.4,2871.6,11752.4,1.9,-1.01,117.16,98.54,56.7,53.5
2015-01-23,18500.03,-0.1,5.7,140568.0,98.1,31.4,2871.6,11752.4,1.81,-0.96,117.16,109.12,56.7,53.5
2015-01-26,18500.03,-0.1,5.7,140568.0,98.1,31.4,2978.3,11677.4,1.83,-1.13,117.16,135.93,56.7,53.5
2015-01-27,18500.03,-0.1,5.7,140568.0,98.1,31.4,2978.3,11677.4,1.83,-1.08,117.16,95.16,56.7,53.5
2015-01-28,18500.03,-0.1,5.7,140568.0,98.1,31.4,2978.3,11677.4,1.73,-0.91,117.16,146.46,56.7,53.5
2015-01-29,18500.03,-0.1,5.7,140568.0,98.1,31.4,2978.3,11677.4,1.77,-0.92,117.16,105.28,56.7,53.5
2015-01-30,18500.03,-0.1,5.7,140568.0,98.1,31.4,2978.3,11677.4,1.68,-0.5,117.16,126.52,56.7,53.5
2015-02-02,18666.62,0.0,5.5,140827.0,95.4,29.4,3093.4,11778.6,1.68,-0.55,100.32,101.15,56.9,52.9
2015-02-03,18666.62,0.0,5.5,140827.0,95.4,29.4,3093.4,11778.6,1.79,-0.77,100.32,141.25,56.9,52.9
2015-02-04,18666.62,0.0,5.5,140827.0,95.4,29.4,3093.4,11778.6,1.81,-0.78,100.32,90.7,56.9,52.9
2015-02-05,18666.62,0.0,5.5,140827.0,95.4,29.4,3093.4,11778.6,1.83,-0.89,100.32,89.43,56.9,52.9
2015-02-06,18666.62,0.0,5.5,140827.0,95.4,29.4,3093.4,11778.6,1.95,-1.0,100.32,166.44,56.9,52.9
2015-02-09,18666.62,0.0,5.5,140827.0,95.4,29.4,2898.3,11811.8,1.96,-0.77,100.32,128.99,56.9,52.9
2015-02-10,18666.62,0.0,5.5,140827.0,95.4,29.4,2898.3,11811.8,2.01,-0.82,100.32,134.23,56.9,52.9
2015-02-11,18666.62,0.0,5.5,140827.0,95.4,29.4,2898.3,11811.8,2.0,-0.81,100.32,110.85,56.9,52.9
2015-02-12,18666.62,0.0,5.5,140827.0,95.4,29.4,2898.3,11811.8,1.99,-0.99,100.32,76.61,56.9,52.9
2015-02-13,18666.62,0.0,5.5,140827.0,95.4,29.4,2898.3,11811.8,2.02,-1.17,100.32,139.64,56.9,52.9
2015-02-16,18666.62,0.0,5.5,140827.0,95.4,29.4,2927.6,11854.8,2.13,-1.33,100.32,102.52,56.9,52.9
2015-02-17,18666.62,0.0,5.5,140827.0,95.4,29.4,2927.6,11854.8,2.14,-1.25,100.32,123.75,56.9,52.9
2015-02-18,18666.62,0.0,5.5,140827.0,95.4,29.4,2927.6,11854.8,2.07,-1.3,100.32,154.67,56.9,52.9
2015-02-19,18666.62,0.0,5.5,140827.0,95.4,29.4,2927.6,11854.8,2.11,-1.36,100.32,143.86,56.9,52.9
2015-02-20,18666.62,0.0,5.5,140827.0,95.4,29.4,2927.6,11854.8,2.13,-1.33,100.32,136.85,56.9,52.9
2015-02-23,18666.62,0.0,5.5,140827.0,95.4,29.4,3005.0,11840.5,2.06,-1.44,100.32,168.18,56.9,52.9
2015-02-24,18666.62,0.0,5.5,140827.0,95.4,29.4,3005.0,11840.5,1.99,-1.63,100.32,149.09,56.9,52.9
2015-02-25,18666.62,0.0,5.5,140827.0,95.4,29.4,3005.0,11840.5,1.96,-1.83,100.32,114.38,56.9,52.9
2015-02-26,18666.62,0.0,5.5,140827.0,95.4,29.4,3005.0,11840.5,2.03,-1.85,100.32,95.06,56.9,52.9
2015-02-27,18666.62,0.0,5.5,140827.0,95.4,29.4,3005.0,11840.5,2.0,-1.8,100.32,105.94,56.9,52.9
2015-03-02,18666.62,-0.1,5.4,140923.0,93.0,28.8,3082.6,11918.4,2.08,-1.85,105.22,105.47,56.5,51.5
2015-03-03,18666.62,-0.1,5.4,140923.0,93.0,28.8,3082.6,11918.4,2.12,-1.84,105.22,149.37,56.5,51.5
2015-03-04,18666.62,-0.1,5.4,140923.0,93.0,28.8,3082.6,11918.4,2.12,-1.76,105.22,218.32,56.5,51.5
2015-03-05,18666.62,-0.1,5.4,140923.0,93.0,28.8,3082.6,11918.4,2.11,-1.82,105.22,77.49,56.5,51.5
2015-03-06,18666.62,-0.1,5.4,140923.0,93.0,28.8,3082.6,11918.4,2.24,-1.85,105.22,86.04,56.5,51.5
2015-03-09,18666.62,-0.1,5.4,140923.0,93.0,28.8,2919.7,11946.9,2.2,-1.76,105.22,79.82,56.5,51.5
2015-03-10,18666.62,-0.1,5.4,140923.0,93.0,28.8,2919.7,11946.9,2.14,-1.35,105.22,89.77,56.5,51.5
2015-03-11,18666.62,-0.1,5.4,140923.0,93.0,28.8,2919.7,11946.9,2.11,-1.28,105.22,78.04,56.5,51.5
2015-03-12,18666.62,-0.1,5.4,140923.0,93.0,28.8,2919.7,11946.9,2.1,-1.46,105.22,105.61,56.5,51.5
2015-03-13,18666.62,-0.1,5.4,140923.0,93.0,28.8,2919.7,11946.9,2.13,-1.37,105.22,67.85,56.5,51.5
2015-03-16,18666.62,-0.1,5.4,140923.0,93.0,28.8,2938.3,11979.0,2.1,-1.49,105.22,109.26,56.5,51.5
2015-03-17,18666.62,-0.1,5.4,140923.0,93.0,28.8,2938.3,11979.0,2.06,-1.58,105.22,97.29,56.5,51.5
2015-03-18,18666.62,-0.1,5.4,140923.0,93.0,28.8,2938.3,11979.0,1.93,-1.53,105.22,117.37,56.5,51.5
2015-03-19,18666.62,-0.1,5.4,140923.0,93.0,28.8,2938.3,11979.0,1.98,-1.56,105.22,55.87,56.5,51.5
2015-03-20,18666.62,-0.1,5.4,140923.0,93.0,28.8,2938.3,11979.0,1.93,-1.7,105.22,94.76,56.5,51.5
2015-03-23,18666.62,-0.1,5.4,140923.0,93.0,28.8,3040.0,11923.4,1.92,-1.66,105.22,98.3,56.5,51.5
2015-03-24,18666.62,-0.1,5.4,140923.0,93.0,28.8,3040.0,11923.4,1.88,-1.72,105.22,100.38,56.5,51.5
2015-03-25,18666.62,-0.1,5.4,140923.0,93.0,28.8,3040.0,11923.4,1.93,-1.69,105.22,105.38,56.5,51.5
2015-03-26,18666.62,-0.1,5.4,140923.0,93.0,28.8,3040.0,11923.4,2.01,-1.51,105.22,103.41,56.5,51.5
2015-03-27,18666.62,-0.1,5.4,140923.0,93.0,28.8,3040.0,11923.4,1.95,-1.46,105.22,199.25,56.5,51.5
2015-03-30,18666.62,-0.1,5.4,140923.0,93.0,28.8,3169.7,11960.9,1.96,-1.57,105.22,123.24,56.5,51.5
2015-03-31,18666.62,-0.1,5.4,140923.0,93.0,28.8,3169.7,11960.9,1.94,-1.32,105.22,131.06,56.5,51.5
2015-04-01,18666.62,-0.1,5.4,140923.0,93.0,28.8,3169.7,11960.9,1.87,-1.35,105.22,138.93,56.5,51.5
2015-04-02,18666.62,-0.1,5.4,140923.0,93.0,28.8,3169.7,11960.9,1.92,-1.47,105.22,113.85,56.5,51.5
2015-04-03,18666.62,-0.1,5.4,140923.0,93.0,28.8,3169.7,11960.9,1.85,-1.47,105.22,150.14,56.5,51.5
2015-04-06,18666.62,-0.2,5.4,141196.0,95.9,22.6,3010.8,12113.2,1.92,-1.58,109.64,116.79,57.8,51.5
2015-04-07,18666.62,-0.2,5.4,141196.0,95.9,22.6,3010.8,12113.2,1.89,-1.64,109.64,110.13,57.8,51.5
2015-04-08,18666.62,-0.2,5.4,141196.0,95.9,22.6,3010.8,12113.2,1.92,-1.76,109.64,166.76,57.8,51.5
2015-04-09,18666.62,-0.2,5.4,141196.0,95.9,22.6,3010.8,12113.2,1.97,-1.85,109.64,134.81,57.8,51.5
2015-04-10,18666.62,-0.2,5.4,141196.0,95.9,22.6,3010.8,12113.2,1.96,-1.88,109.64,142.14,57.8,51.5
2015-04-13,18666.62,-0.2,5.4,141196.0,95.9,22.6,2943.1,12091.5,1.94,-1.8,109.64,79.22,57.8,51.5
2015-04-14,18666.62,-0.2,5.4,141196.0,95.9,22.6,2943.1,12091.5,1.9,-1.81,109.64,121.65,57.8,51.5
2015-04-15,18666.62,-0.2,5.4,141196.0,95.9,22.6,2943.1,12091.5,1.91,-1.87,109.64,143.66,57.8,51.5
2015-04-16,18666.62,-0.2,5.4,141196.0,95.9,22.6,2943.1,12091.5,1.9,-1.79,109.64,104.72,57.8,51.5
2015-04-17,18666.62,-0.2,5.4,141196.0,95.9,22.6,2943.1,12091.5,1.87,-1.53,109.64,99.06,57.8,51.5
2015-04-20,18666.62,-0.2,5.4,141196.0,95.9,22.6,3040.3,12034.3,1.9,-1.6,109.64,91.73,57.8,51.5
2015-04-21,18666.62,-0.2,5.4,141196.0,95.9,22.6,3040.3,12034.3,1.92,-1.64,109.64,85.28,57.8,51.5
2015-04-22,18666.62,-0.2,5.4,141196.0,95.9,22.6,3040.3,12034.3,1.99,-1.72,109.64,75.59,57.8,51.5
2015-04-23,18666.62,-0.2,5.4,141196.0,95.9,22.6,3040.3,12034.3,1.96,-1.73,109.64,61.08,57.8,51.5
2015-04-24,18666.62,-0.2,5.4,141196.0,95.9,22.6,3040.3,12034.3,1.93,-1.75,109.64,156.4,57.8,51.5
2015-04-27,18666.62,-0.2,5.4,141196.0,95.9,22.6,3108.6,11852.8,1.94,-1.78,109.64,76.04,57.8,51.5
2015-04-28,18666.62,-0.2,5.4,141196.0,95.9,22.6,3108.6,11852.8,2.0,-1.93,109.64,46.01,57.8,51.5
2015-04-29,18666.62,-0.2,5.4,141196.0,95.9,22.6,3108.6,11852.8,2.06,-1.85,109.64,84.1,57.8,51.5
2015-04-30,18666.62,-0.2,5.4,141196.0,95.9,22.6,3108.6,11852.8,2.05,-1.7,109.64,52.75,57.8,51.5
2015-05-01,18782.24,-0.2,5.4,141196.0,95.9,22.6,3108.6,11852.8,2.12,-1.76,109.64,76.24,57.8,51.5
2015-05-04,18782.24,0.0,5.6,141538.0,90.7,17.2,3041.9,11898.0,2.16,-1.82,101.02,70.6,55.7,52.8
2015-05-05,18782.24,0.0,5.6,141538.0,90.7,17.2,3041.9,11898.0,2.19,-1.68,101.02,44.76,55.7,52.8
2015-05-06,18782.24,0.0,5.6,141538.0,90.7,17.2,3041.9,11898.0,2.25,-1.69,101.02,99.69,55.7,52.8
2015-05-07,18782.24,0.0,5.6,141538.0,90.7,17.2,3041.9,11898.0,2.18,-1.54,101.02,64.28,55.7,52.8
2015-05-08,18782.24,0.0,5.6,141538.0,90.7,17.2,3041.9,11898.0,2.16,-1.97,101.02,71.75,55.7,52.8
2015-05-11,18782.24,0.0,5.6,141538.0,90.7,17.2,2880.4,11904.9,2.28,-2.04,101.02,118.67,55.7,52.8
2015-05-12,18782.24,0.0,5.6,141538.0,90.7,17.2,2880.4,11904.9,2.28,-1.94,101.02,62.17,55.7,52.8
2015-05-13,18782.24,0.0,5.6,141538.0,90.7,17.2,2880.4,11904.9,2.27,-2.1,101.02,114.38,55.7,52.8
2015-05-14,18782.24,0.0,5.6,141538.0,90.7,17.2,2880.4,11904.9,2.23,-2.14,101.02,77.47,55.7,52.8
2015-05-15,18782.24,0.0,5.6,141538.0,90.7,17.2,2880.4,11904.9,2.14,-2.18,101.02,95.24,55.7,52.8
2015-05-18,18782.24,0.0,5.6,141538.0,90.7,17.2,2924.3,11919.2,2.23,-2.31,101.02,112.12,55.7,52.8
2015-05-19,18782.24,0.0,5.6,141538.0,90.7,17.2,2924.3,11919.2,2.27,-2.24,101.02,128.44,55.7,52.8
2015-05-20,18782.24,0.0,5.6,141538.0,90.7,17.2,2924.3,11919.2,2.26,-2.23,101.02,71.46,55.7,52.8
2015-05-21,18782.24,0.0,5.6,141538.0,90.7,17.2,2924.3,11919.2,2.19,-2.3,101.02,56.79,55.7,52.8
2015-05-22,18782.24,0.0,5.6,141538.0,90.7,17.2,2924.3,11919.2,2.21,-2.29,101.02,84.29,55.7,52.8
2015-05-25,18782.24,0.0,5.6,141538.0,90.7,17.2,3031.1,11873.4,2.12,-1.95,101.02,86.68,55.7,52.8
2015-05-26,18782.24,0.0,5.6,141538.0,90.7,17.2,3031.1,11873.4,2.14,-1.96,101.02,37.4,55.7,52.8
2015-05-27,18782.24,0.0,5.6,141538.0,90.7,17.2,3031.1,11873.4,2.14,-2.08,101.02,83.28,55.7,52.8
2015-05-28,18782.24,0.0,5.6,141538.0,90.7,17.2,3031.1,11873.4,2.13,-2.08,101.02,55.89,55.7,52.8
2015-05-29,18782.24,0.0,5.6,141538.0,90.7,17.2,3031.1,11873.4,2.12,-1.95,101.02,55.47,55.7,52.8
2015-06-01,18782.24,0.1,5.3,141709.0,96.1,20.8,3087.5,11932.7,2.19,-1.9,108.95,106.23,56.0,53.5
2015-06-02,18782.24,0.1,5.3,141709.0,96.1,20.8,3087.5,11932.7,2.27,-1.95,108.95,65.35,56.0,53.5
2015-06-03,18782.24,0.1,5.3,141709.0,96.1,20.8,3087.5,11932.7,2.38,-1.96,108.95,129.12,56.0,53.5
2015-06-04,18782.24,0.1,5.3,141709.0,96.1,20.8,3087.5,11932.7,2.31,-1.79,108.95,84.13,56.0,53.5
2015-06-05,18782.24,0.1,5.3,141709.0,96.1,20.8,3087.5,11932.7,2.41,-1.79,108.95,62.5,56.0,53.5
2015-06-08,18782.24,0.1,5.3,141709.0,96.1,20.8,2901.8,11969.8,2.39,-1.68,108.95,81.79,56.0,53.5
2015-06-09,18782.24,0.1,5.3,141709.0,96.1,20.8,2901.8,11969.8,2.42,-1.64,108.95,95.46,56.0,53.5
2015-06-10,18782.24,0.1,5.3,141709.0,96.1,20.8,2901.8,11969.8,2.5,-1.71,108.95,48.58,56.0,53.5
2015-06-11,18782.24,0.1,5.3,141709.0,96.1,20.8,2901.8,11969.8,2.39,-1.82,108.95,54.97,56.0,53.5
2015-06-12,18782.24,0.1,5.3,141709.0,96.1,20.8,2901.8,11969.8,2.39,-1.68,108.95,41.64,56.0,53.5
2015-06-15,18782.24,0.1,5.3,141709.0,96.1,20.8,2930.7,11985.5,2.36,-1.44,108.95,63.2,56.0,53.5
2015-06-16,18782.24,0.1,5.3,141709.0,96.1,20.8,2930.7,11985.5,2.32,-1.45,108.95,114.23,56.0,53.5
2015-06-17,18782.24,0.1,5.3,141709.0,96.1,20.8,2930.7,11985.5,2.32,-1.54,108.95,79.93,56.0,53.5
2015-06-18,18782.24,0.1,5.3,141709.0,96.1,20.8,2930.7,11985.5,2.35,-1.64,108.95,83.09,56.0,53.5
2015-06-19,18782.24,0.1,5.3,141709.0,96.1,20.8,2930.7,11985.5,2.26,-1.56,108.95,44.27,56.0,53.5
2015-06-22,18782.24,0.1,5.3,141709.0,96.1,20.8,3038.0,11930.0,2.37,-1.98,108.95,90.68,56.0,53.5
2015-06-23,18782.24,0.1,5.3,141709.0,96.1,20.8,3038.0,11930.0,2.42,-2.15,108.95,103.52,56.0,53.5
2015-06-24,18782.24,0.1,5.3,141709.0,96.1,20.8,3038.0,11930.0,2.38,-2.05,108.95,84.82,56.0,53.5
2015-06-25,18782.24,0.1,5.3,141709.0,96.1,20.8,3038.0,11930.0,2.4,-1.99,108.95,131.01,56.0,53.5
2015-06-26,18782.24,0.1,5.3,141709.0,96.1,20.8,3038.0,11930.0,2.49,-1.98,108.95,81.49,56.0,53.5
2015-06-29,18782.24,0.1,5.3,141709.0,96.1,20.8,3188.8,11947.4,2.33,-1.11,108.95,136.93,56.0,53.5
2015-06-30,18782.24,0.1,5.3,141709.0,96.1,20.8,3188.8,11947.4,2.35,-1.14,108.95,169.32,56.0,53.5
2015-07-01,18782.24,0.1,5.3,141709.0,96.1,20.8,3188.8,11947.4,2.43,-1.45,108.95,93.14,56.0,53.5
2015-07-02,18782.24,0.1,5.3,141709.0,96.1,20.8,3188.8,11947.4,2.4,-1.43,108.95,84.56,56.0,53.5
2015-07-03,18782.24,0.1,5.3,141709.0,96.1,20.8,3188.8,11947.4,2.4,-1.43,108.95,86.95,56.0,53.5
2015-07-06,18782.24,0.2,5.2,141991.0,93.1,24.4,3026.4,12080.6,2.3,-1.11,98.92,109.33,60.3,52.7
2015-07-07,18782.24,0.2,5.2,141991.0,93.1,24.4,3026.4,12080.6,2.27,-1.03,98.92,82.09,60.3,52.7
2015-07-08,18782.24,0.2,5.2,141991.0,93.1,24.4,3026.4,12080.6,2.22,-0.61,98.92,61.78,60.3,52.7
2015-07-09,18782.24,0.2,5.2,141991.0,93.1,24.4,3026.4,12080.6,2.32,-0.88,98.92,58.63,60.3,52.7
2015-07-10,18782.24,0.2,5.2,141991.0,93.1,24.4,3026.4,12080.6,2.42,-1.32,98.92,107.39,60.3,52.7
2015-07-13,18782.24,0.2,5.2,141991.0,93.1,24.4,2930.2,12035.2,2.44,-1.76,98.92,123.07,60.3,52.7
2015-07-14,18782.24,0.2,5.2,141991.0,93.1,24.4,2930.2,12035.2,2.41,-1.94,98.92,67.7,60.3,52.7
2015-07-15,18782.24,0.2,5.2,141991.0,93.1,24.4,2930.2,12035.2,2.36,-2.02,98.92,229.98,60.3,52.7
2015-07-16,18782.24,0.2,5.2,141991.0,93.1,24.4,2930.2,12035.2,2.36,-2.24,98.92,117.65,60.3,52.7
2015-07-17,18782.24,0.2,5.2,141991.0,93.1,24.4,2930.2,12035.2,2.34,-2.3,98.92,146.96,60.3,52.7
2015-07-20,18782.24,0.2,5.2,141991.0,93.1,24.4,3006.3,11998.6,2.38,-2.3,98.92,125.31,60.3,52.7
2015-07-21,18782.24,0.2,5.2,141991.0,93.1,24.4,3006.3,11998.6,2.35,-2.32,98.92,193.98,60.3,52.7
2015-07-22,18782.24,0.2,5.2,141991.0,93.1,24.4,3006.3,11998.6,2.33,-2.23,98.92,152.95,60.3,52.7
